Function,CPU Time: Total,CPU Time: Self,Module,Function (Full),Source File,Start Address
"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::functions::aggregate::SimpleNumericAggregate<long, long, long>::updateGroups<(bool)1, long, long, void (*)(long&, long)>(void, char**, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector> const&, long, bool) const::{lambda(int)#3}>",0.487935,0.27197,libBOSSVeloxEngine.so,"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::functions::aggregate::SimpleNumericAggregate<long, long, long>::updateGroups<(bool)1, long, long, void (*)(long&, long)>(void, char**, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector> const&, long, bool) const::{lambda(int)#3}>(facebook::velox::functions::aggregate::SimpleNumericAggregate<long, long, long>::updateGroups<(bool)1, long, long, void (*)(long&, long)>(void, char**, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector> const&, long, bool) const::{lambda(int)#3})",SelectivityVector.h,0x2749ea0
"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::functions::aggregate::SimpleNumericAggregate<double, double, double>::updateGroups<(bool)1, double, double, void (*)(double&, double)>(void, char**, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector> const&, double, bool) const::{lambda(int)#4}>",0.0559945,0.0159989,libBOSSVeloxEngine.so,"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::functions::aggregate::SimpleNumericAggregate<double, double, double>::updateGroups<(bool)1, double, double, void (*)(double&, double)>(void, char**, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector> const&, double, bool) const::{lambda(int)#4}>(facebook::velox::functions::aggregate::SimpleNumericAggregate<double, double, double>::updateGroups<(bool)1, double, double, void (*)(double&, double)>(void, char**, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector> const&, double, bool) const::{lambda(int)#4})",SelectivityVector.h,0x276b9e0
"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::functions::aggregate::SimpleNumericAggregate<double, double, double>::updateGroups<(bool)0, double, double, void (*)(double&, double)>(void, char**, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector> const&, double, bool) const::{lambda(int)#4}>",0.0119988,0.0119988,libBOSSVeloxEngine.so,"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::functions::aggregate::SimpleNumericAggregate<double, double, double>::updateGroups<(bool)0, double, double, void (*)(double&, double)>(void, char**, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector> const&, double, bool) const::{lambda(int)#4}>(facebook::velox::functions::aggregate::SimpleNumericAggregate<double, double, double>::updateGroups<(bool)0, double, double, void (*)(double&, double)>(void, char**, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector> const&, double, bool) const::{lambda(int)#4})",SelectivityVector.h,0x276ce10
"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::exec::CastExpr::applyToSelectedNoThrowLocal<facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)6, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}>(void, facebook::velox::exec::EvalCtx&, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector>&, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)6, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}&&)::{lambda(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)6, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1})#2}>",0.0199933,0.00799973,libBOSSVeloxEngine.so,"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::exec::CastExpr::applyToSelectedNoThrowLocal<facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)6, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}>(void, facebook::velox::exec::EvalCtx&, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector>&, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)6, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}&&)::{lambda(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)6, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1})#2}>(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)6, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1})",SelectivityVector.h,0x43d71d0
"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::exec::CastExpr::applyToSelectedNoThrowLocal<facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}>(void, facebook::velox::exec::EvalCtx&, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector>&, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}&&)::{lambda(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1})#2}>",1.17196,0.22399,libBOSSVeloxEngine.so,"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::exec::CastExpr::applyToSelectedNoThrowLocal<facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}>(void, facebook::velox::exec::EvalCtx&, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector>&, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}&&)::{lambda(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1})#2}>(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1})",SelectivityVector.h,0x434ded0
"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::exec::CastExpr::applyToSelectedNoThrowLocal<facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)3, (facebook::velox::TypeKind)6>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}>(void, facebook::velox::exec::EvalCtx&, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector>&, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)3, (facebook::velox::TypeKind)6>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}&&)::{lambda(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)3, (facebook::velox::TypeKind)6>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1})#2}>",0.0160007,0,libBOSSVeloxEngine.so,"facebook::velox::SelectivityVector::applyToSelected<facebook::velox::exec::CastExpr::applyToSelectedNoThrowLocal<facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)3, (facebook::velox::TypeKind)6>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}>(void, facebook::velox::exec::EvalCtx&, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector>&, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)3, (facebook::velox::TypeKind)6>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1}&&)::{lambda(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)3, (facebook::velox::TypeKind)6>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1})#2}>(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)3, (facebook::velox::TypeKind)6>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&) const::{lambda(int)#1})",SelectivityVector.h,0x42dc920
facebook::velox::ScalarType<(facebook::velox::TypeKind)4>::create,0.00800075,0.00800075,libBOSSVeloxEngine.so,facebook::velox::ScalarType<(facebook::velox::TypeKind)4>::create(void),Type.h,0x2a4d700
facebook::velox::ScalarType<(facebook::velox::TypeKind)0>::create,0.0359966,0.0359966,libBOSSVeloxEngine.so,facebook::velox::ScalarType<(facebook::velox::TypeKind)0>::create(void),Type.h,0x2a4bbc0
facebook::velox::RuntimeMetric::addValue,0.00799957,0.00799957,libBOSSVeloxEngine.so,facebook::velox::RuntimeMetric::addValue(long),RuntimeMetrics.cpp,0x46336e0
facebook::velox::RowVector::~RowVector,0.508006,0.129997,libBOSSVeloxEngine.so,facebook::velox::RowVector::~RowVector(void),ComplexVector.h,0x41b0020
facebook::velox::RowVector::updateContainsLazyNotLoaded,0.0560013,0.00800141,libBOSSVeloxEngine.so,facebook::velox::RowVector::updateContainsLazyNotLoaded(void) const,ComplexVector.cpp,0x453c180
facebook::velox::RowVector::RowVector,0.0960051,0.0119999,libBOSSVeloxEngine.so,"facebook::velox::RowVector::RowVector(facebook::velox::memory::MemoryPool*, std::shared_ptr<facebook::velox::Type const>, boost::intrusive_ptr<facebook::velox::Buffer>, unsigned long, std::vector<std::shared_ptr<facebook::velox::BaseVector>, std::allocator<std::shared_ptr<facebook::velox::BaseVector>>>, std::optional<int>)",ComplexVector.h,0x1e3bba0
facebook::velox::RowVector::retainedSize,0.0180195,0.00799881,libBOSSVeloxEngine.so,facebook::velox::RowVector::retainedSize(void) const,ComplexVector.h,0x45420e0
facebook::velox::RowVector::prepareForReuse,0.0679835,0.0199874,libBOSSVeloxEngine.so,facebook::velox::RowVector::prepareForReuse(void),ComplexVector.cpp,0x453c0f0
facebook::velox::RowVector::loadedVector,0.042039,0.0120113,libBOSSVeloxEngine.so,facebook::velox::RowVector::loadedVector(void),ComplexVector.cpp,0x453c540
facebook::velox::RowVector::estimateFlatSize,0.147989,0.00799916,libBOSSVeloxEngine.so,facebook::velox::RowVector::estimateFlatSize(void) const,ComplexVector.cpp,0x453c090
facebook::velox::RowVector::childAt,0.0440121,0.0440121,libBOSSVeloxEngine.so,facebook::velox::RowVector::childAt(unsigned int),ComplexVector.h,0x1dd0500
facebook::velox::RowType::size,0.00800359,0.00800359,libBOSSVeloxEngine.so,facebook::velox::RowType::size(void) const,stl_vector.h,0x45f54c0
facebook::velox::process::threadCpuNanos,2.99178,2.99178,libBOSSVeloxEngine.so,facebook::velox::process::threadCpuNanos(void),ProcessBase.cpp,0x463c080
facebook::velox::memory::MemoryPoolImpl::reserveThreadSafe,0.155992,0.0999924,libBOSSVeloxEngine.so,"facebook::velox::memory::MemoryPoolImpl::reserveThreadSafe(unsigned long, bool)",MemoryPool.cpp,0x45aba20
facebook::velox::memory::MemoryPoolImpl::releaseThreadSafe,0.0200001,0.0200001,libBOSSVeloxEngine.so,"facebook::velox::memory::MemoryPoolImpl::releaseThreadSafe(unsigned long, bool)",MemoryPool.cpp,0x45acbd0
facebook::velox::memory::MemoryPoolImpl::release,0.0160009,0.0160009,libBOSSVeloxEngine.so,"facebook::velox::memory::MemoryPoolImpl::release(unsigned long, bool)",MemoryPool.cpp,0x45a8d60
facebook::velox::memory::MemoryPoolImpl::reallocate,0.0799969,0,libBOSSVeloxEngine.so,"facebook::velox::memory::MemoryPoolImpl::reallocate(void*, long, long)",MemoryPool.cpp,0x45a9e00
facebook::velox::memory::MemoryPoolImpl::maybeIncrementReservation,0.0439998,0.0439998,libBOSSVeloxEngine.so,facebook::velox::memory::MemoryPoolImpl::maybeIncrementReservation(unsigned long),MemoryPool.cpp,0x45ad690
facebook::velox::memory::MemoryPoolImpl::incrementReservationThreadSafe,0.0559996,0.0119999,libBOSSVeloxEngine.so,"facebook::velox::memory::MemoryPoolImpl::incrementReservationThreadSafe(facebook::velox::memory::MemoryPool*, unsigned long)",MemoryPool.cpp,0x45ac670
facebook::velox::memory::MemoryPoolImpl::free,0.17368,0.0320008,libBOSSVeloxEngine.so,"facebook::velox::memory::MemoryPoolImpl::free(void*, long)",MemoryPool.cpp,0x45aa140
facebook::velox::memory::MemoryPoolImpl::decrementReservation,0.0120001,0.0120001,libBOSSVeloxEngine.so,facebook::velox::memory::MemoryPoolImpl::decrementReservation(unsigned long),MemoryPool.cpp,0x45ad8c0
facebook::velox::memory::MemoryPoolImpl::allocateContiguous,0.0120404,0,libBOSSVeloxEngine.so,"facebook::velox::memory::MemoryPoolImpl::allocateContiguous(unsigned long, facebook::velox::memory::ContiguousAllocation&, unsigned long)",MemoryPool.cpp,0x45aad40
facebook::velox::memory::MemoryPoolImpl::allocate,1.07999,0.0720075,libBOSSVeloxEngine.so,facebook::velox::memory::MemoryPoolImpl::allocate(long),MemoryPool.cpp,0x45a7f40
facebook::velox::memory::MemoryAllocator::allocateContiguous,0.0120404,0,libBOSSVeloxEngine.so,"facebook::velox::memory::MemoryAllocator::allocateContiguous(unsigned long, facebook::velox::memory::Allocation*, facebook::velox::memory::ContiguousAllocation&, std::function<void (long, bool)>, unsigned long)",MemoryAllocator.cpp,0x45a0270
facebook::velox::memory::MallocAllocator::incrementUsageWithReservationFunc,0.0319993,0.0319993,libBOSSVeloxEngine.so,"facebook::velox::memory::MallocAllocator::incrementUsageWithReservationFunc(unsigned int&, unsigned int, std::mutex&)",MallocAllocator.h,0x45bfbc0
facebook::velox::memory::MallocAllocator::freeBytes,0.141679,0.0976811,libBOSSVeloxEngine.so,"facebook::velox::memory::MallocAllocator::freeBytes(void*, unsigned long)",MallocAllocator.cpp,0x45bf170
facebook::velox::memory::MallocAllocator::decrementUsageWithReservationFunc,0.0439981,0.0439981,libBOSSVeloxEngine.so,"facebook::velox::memory::MallocAllocator::decrementUsageWithReservationFunc(unsigned int&, unsigned int, std::mutex&)",MallocAllocator.h,0x45bfd20
"facebook::velox::memory::MallocAllocator::allocateContiguousWithoutRetry(unsigned long, facebook::velox::memory::Allocation*, facebook::velox::memory::ContiguousAllocation&, std::function<void (long, bool)>, unsigned long)::$_3::operator()",0.0120404,0,libBOSSVeloxEngine.so,"facebook::velox::memory::MallocAllocator::allocateContiguousWithoutRetry(unsigned long, facebook::velox::memory::Allocation*, facebook::velox::memory::ContiguousAllocation&, std::function<void (long, bool)>, unsigned long)::$_3::operator()(void) const",MallocAllocator.cpp,0x45bf5a0
facebook::velox::memory::MallocAllocator::allocateContiguousWithoutRetry,0.0120404,0,libBOSSVeloxEngine.so,"facebook::velox::memory::MallocAllocator::allocateContiguousWithoutRetry(unsigned long, facebook::velox::memory::Allocation*, facebook::velox::memory::ContiguousAllocation&, std::function<void (long, bool)>, unsigned long)",MallocAllocator.cpp,0x45bd650
facebook::velox::memory::MallocAllocator::allocateContiguousImpl,0.0120404,0.0120404,libBOSSVeloxEngine.so,"facebook::velox::memory::MallocAllocator::allocateContiguousImpl(unsigned long, facebook::velox::memory::Allocation*, facebook::velox::memory::ContiguousAllocation&, std::function<void (long, bool)>, unsigned long)",MallocAllocator.cpp,0x45bd780
facebook::velox::memory::MallocAllocator::allocateBytesWithoutRetry,0.939987,0.883988,libBOSSVeloxEngine.so,"facebook::velox::memory::MallocAllocator::allocateBytesWithoutRetry(unsigned long, unsigned short)",MallocAllocator.cpp,0x45be8d0
facebook::velox::memory::AllocationPool::allocateFixed,0.13199,0.13199,libBOSSVeloxEngine.so,"facebook::velox::memory::AllocationPool::allocateFixed(unsigned long, int)",AllocationPool.cpp,0x4594800
facebook::velox::isLazyNotLoaded,0.0740204,0.0740204,libBOSSVeloxEngine.so,facebook::velox::isLazyNotLoaded(facebook::velox::BaseVector const&),BaseVector.cpp,0x45056b0
facebook::velox::getTypeFactories,0.0920156,0.0920156,libBOSSVeloxEngine.so,"facebook::velox::getTypeFactories(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)",Type.cpp,0x45f9ad0
facebook::velox::getThreadLocalRunTimeStatWriter,0.0560069,0.0560069,libBOSSVeloxEngine.so,facebook::velox::getThreadLocalRunTimeStatWriter(void),RuntimeMetrics.cpp,0x4633b10
facebook::velox::getFunctionSignatures[abi:cxx11],0.0179668,0.00796677,libBOSSVeloxEngine.so,facebook::velox::getFunctionSignatures[abi:cxx11](void),FunctionRegistry.cpp,0x4188fa0
facebook::velox::getExceptionContext,0.0680017,0.0680017,libBOSSVeloxEngine.so,facebook::velox::getExceptionContext(void),VeloxException.cpp,0x463a0d0
facebook::velox::getCustomTypeCastOperator,0.100015,0.00799926,libBOSSVeloxEngine.so,"facebook::velox::getCustomTypeCastOperator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)",Type.cpp,0x45f9c90
facebook::velox::getCurrentTimeMs,0.749863,0.749863,libBOSSVeloxEngine.so,facebook::velox::getCurrentTimeMs(void),Timer.cpp,0x45bfe90
facebook::velox::getCurrentTimeMicro,0.147987,0.147987,libBOSSVeloxEngine.so,facebook::velox::getCurrentTimeMicro(void),Timer.cpp,0x45bfec0
facebook::velox::functions::registerStringFunctions,0.01,0,libBOSSVeloxEngine.so,"facebook::velox::functions::registerStringFunctions(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)",StringFunctionsRegistration.cpp,0x30a8b60
facebook::velox::functions::registerCheckedArithmeticFunctions,0.01,0,libBOSSVeloxEngine.so,"facebook::velox::functions::registerCheckedArithmeticFunctions(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)",CheckedArithmeticRegistration.cpp,0x2cb06b0
facebook::velox::functions::prestosql::registerAllScalarFunctions,0.01,0,libBOSSVeloxEngine.so,"facebook::velox::functions::prestosql::registerAllScalarFunctions(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)",RegistrationFunctions.cpp,0x27e4f00
"facebook::velox::functions::aggregate::SumAggregateBase<long, long, long, (bool)0>::updateSingleValue<long>",0.307945,0.307945,libBOSSVeloxEngine.so,"facebook::velox::functions::aggregate::SumAggregateBase<long, long, long, (bool)0>::updateSingleValue<long>(long&, long)",SumAggregateBase.h,0x2749320
"facebook::velox::functions::aggregate::SumAggregateBase<long, long, long, (bool)0>::initializeNewGroups",0.0480027,0.0480027,libBOSSVeloxEngine.so,"facebook::velox::functions::aggregate::SumAggregateBase<long, long, long, (bool)0>::initializeNewGroups(char**, folly::Range<int const*>)",Aggregate.h,0x2748760
"facebook::velox::functions::aggregate::SumAggregateBase<double, double, double, (bool)0>::updateSingleValue<double>",0.66405,0.66405,libBOSSVeloxEngine.so,"facebook::velox::functions::aggregate::SumAggregateBase<double, double, double, (bool)0>::updateSingleValue<double>(double&, double)",SumAggregateBase.h,0x276ad10
